instance,n,known_opt,heuristic,rep,seed,init_semi,init_feas,final_semi,final_feas,gap_pct,t_best_feas,t_best_semi,wall_s,conv_itr
airland8,50,1950.0,MDD,5,110,2450.0,2480.0,1860.0,1950.0,0.0,55.3212,55.3175,64.8222,321
airland8,50,1950.0,MPDS,1,42,inf,,1985.0,2160.0,10.7692,24.958,24.9492,75.7229,113
airland8,50,1950.0,MPDS,2,59,inf,,1985.0,2150.0,10.2564,15.6355,19.364,71.3399,86
airland8,50,1950.0,MPDS,3,76,inf,,1990.0,2080.0,6.6667,50.1793,50.1707,85.301,225
airland8,50,1950.0,MPDS,4,93,inf,,1875.0,1950.0,0.0,12.5935,12.5885,53.6023,92
airland8,50,1950.0,MPDS,5,110,inf,,1945.0,2090.0,7.1795,21.1612,21.2353,52.4126,114
airland9,100,5611.7,ATC_k2,1,42,7284.27,7284.27,5618.95,5618.95,0.1292,37.3926,37.3471,101.4179,187
airland9,100,5611.7,ATC_k2,2,59,7284.27,7284.27,5618.66,5618.66,0.124,13.3937,13.3704,57.2351,116
airland9,100,5611.7,ATC_k2,3,76,7284.27,7284.27,5618.66,5618.66,0.124,38.3338,38.2885,106.8566,149
airland9,100,5611.7,ATC_k2,4,93,7284.27,7284.27,5611.99,5611.99,0.0052,54.6887,54.6427,103.2145,230
airland9,100,5611.7,ATC_k2,5,110,7284.27,7284.27,5618.66,5618.66,0.124,27.0944,27.0704,71.7179,133
airland9,100,5611.7,ATC_k4,1,42,8930.64,8930.64,5654.28,5654.28,0.7588,58.7754,58.7267,109.3459,181
airland9,100,5611.7,ATC_k4,2,59,8930.64,8930.64,5653.99,5653.99,0.7536,37.7114,37.6666,93.6553,161
airland9,100,5611.7,ATC_k4,3,76,8930.64,8930.64,5611.99,5611.99,0.0052,114.9488,114.9305,126.7889,325
airland9,100,5611.7,ATC_k4,4,93,8930.64,8930.64,5611.99,5611.99,0.0052,55.8237,55.7784,102.1031,168
airland9,100,5611.7,ATC_k4,5,110,8930.64,8930.64,5618.95,5618.95,0.1292,39.5571,39.5332,69.4705,205
airland9,100,5611.7,EDD,1,42,7310.18,7310.18,5611.99,5611.99,0.0052,22.8686,22.845,67.633,150
airland9,100,5611.7,EDD,2,59,7310.18,7310.18,5611.99,5611.99,0.0052,38.9641,38.9184,105.4717,192
airland9,100,5611.7,EDD,3,76,7310.18,7310.18,5611.99,5611.99,0.0052,110.3368,110.3186,122.1579,325
airland9,100,5611.7,EDD,4,93,7310.18,7310.18,5654.28,5654.28,0.7588,32.1552,32.1315,76.2304,230
airland9,100,5611.7,EDD,5,110,7310.18,7310.18,5654.28,5654.28,0.7588,76.3811,76.3597,115.0689,340
airland9,100,5611.7,ERD,1,42,17602.63,17602.63,5618.66,5618.66,0.124,62.7724,62.7276,106.8443,288
airland9,100,5611.7,ERD,2,59,17602.63,17602.63,5611.99,5611.99,0.0052,124.5883,124.5707,135.9256,558
airland9,100,5611.7,ERD,3,76,17602.63,17602.63,5611.99,5611.99,0.0052,113.8235,113.8057,125.6188,325
airland9,100,5611.7,ERD,4,93,17602.63,17602.63,5618.66,5618.66,0.124,46.1881,46.1427,110.6609,218
airland9,100,5611.7,ERD,5,110,17602.63,17602.63,5653.99,5653.99,0.7536,68.5743,68.5513,95.8851,363
airland9,100,5611.7,MDD,1,42,7142.52,7142.52,5677.52,5677.52,1.1729,67.2713,67.2274,107.5624,327
airland9,100,5611.7,MDD,2,59,7142.52,7142.52,5654.28,5654.28,0.7588,25.3971,25.363,82.0916,137
airland9,100,5611.7,MDD,3,76,7142.52,7142.52,5653.99,5653.99,0.7536,25.7952,25.7715,70.2533,220
airland9,100,5611.7,MDD,4,93,7142.52,7142.52,5611.99,5611.99,0.0052,20.3769,20.3527,64.9936,153
airland9,100,5611.7,MDD,5,110,7142.52,7142.52,5611.7,5611.7,0.0,71.5836,71.5615,98.3815,363
airland9,100,5611.7,MPDS,1,42,inf,,inf,,,0.0,0.0,1.2044,360
airland9,100,5611.7,MPDS,2,59,inf,,inf,,,0.0,0.0,1.26,360
airland9,100,5611.7,MPDS,3,76,inf,,inf,,,0.0,0.0,1.2206,360
airland9,100,5611.7,MPDS,4,93,inf,,inf,,,0.0,0.0,1.2083,360
airland9,100,5611.7,MPDS,5,110,inf,,inf,,,0.0,0.0,1.2071,360
airland10,150,12640.42,ATC_k2,1,42,inf,,13803.68,13803.68,9.2027,32.2439,32.1794,78.251,212
airland10,150,12640.42,ATC_k2,2,59,inf,,13553.37,13553.37,7.2225,102.8584,102.7918,131.0096,476
airland10,150,12640.42,ATC_k2,3,76,inf,,14446.34,14446.34,14.2869,45.9826,45.9206,76.9465,195
airland10,150,12640.42,ATC_k2,4,93,inf,,13515.02,13515.02,6.9191,77.1555,77.0959,106.8613,426
airland10,150,12640.42,ATC_k2,5,110,inf,,13271.29,13271.29,4.9909,89.5999,89.5401,130.7642,605
airland10,150,12640.42,ATC_k4,1,42,inf,,13156.33,13156.33,4.0814,111.1103,111.0592,136.2721,669
airland10,150,12640.42,ATC_k4,2,59,inf,,15522.56,15522.56,22.801,44.5581,44.4963,74.2514,247
airland10,150,12640.42,ATC_k4,3,76,inf,,14704.37,14704.37,16.3282,33.3813,33.3191,79.9349,202
airland10,150,12640.42,ATC_k4,4,93,inf,,13092.46,13092.46,3.5761,56.0326,55.9817,92.9995,414
airland10,150,12640.42,ATC_k4,5,110,inf,,15481.33,15481.33,22.4748,28.5446,28.4322,69.979,106
airland10,150,12640.42,EDD,1,42,20142.41,20142.41,12358.25,12358.25,-2.2323,124.875,124.8128,139.9489,406
airland10,150,12640.42,EDD,2,59,20142.41,20142.41,12392.44,12392.44,-1.9618,137.6054,137.5439,153.6847,835
airland10,150,12640.42,EDD,3,76,20142.41,20142.41,12359.33,12359.33,-2.2237,112.3653,112.3029,143.6306,730
airland10,150,12640.42,EDD,4,93,20142.41,20142.41,12334.74,12334.74,-2.4183,136.1776,136.0718,159.9263,765
airland10,150,12640.42,EDD,5,110,20142.41,20142.41,12292.2,12292.2,-2.7548,82.1116,82.0042,134.3686,397
airland10,150,12640.42,ERD,1,42,27201.83,27201.83,12383.31,12383.31,-2.034,118.832,118.7702,167.2375,674
airland10,150,12640.42,ERD,2,59,27201.83,27201.83,12337.27,12337.27,-2.3983,95.2867,95.2243,126.951,671
airland10,150,12640.42,ERD,3,76,27201.83,27201.83,12470.54,12470.54,-1.3439,73.3413,73.2795,105.4144,364
airland10,150,12640.42,ERD,4,93,27201.83,27201.83,12299.62,12299.62,-2.6961,69.151,69.0842,115.9119,377
airland10,150,12640.42,ERD,5,110,27201.83,27201.83,12383.31,12383.31,-2.034,80.196,80.1293,126.6089,355
airland10,150,12640.42,MDD,1,42,19691.52,19691.52,12331.44,12331.44,-2.4444,67.6522,67.5468,123.6839,367
airland10,150,12640.42,MDD,2,59,19691.52,19691.52,12508.91,12508.91,-1.0404,136.2589,136.1355,208.9957,633
airland10,150,12640.42,MDD,3,76,19691.52,19691.52,12403.21,12403.21,-1.8766,53.7962,53.7337,103.9038,308
airland10,150,12640.42,MDD,4,93,19691.52,19691.52,12331.44,12331.44,-2.4444,86.0501,85.9328,134.072,455
airland10,150,12640.42,MDD,5,110,19691.52,19691.52,12310.7,12310.7,-2.6085,72.706,72.6442,118.8688,383
airland10,150,12640.42,MPDS,1,42,inf,,inf,,,0.0,0.0,0.8221,360
airland10,150,12640.42,MPDS,2,59,inf,,inf,,,0.0,0.0,0.9948,360
airland10,150,12640.42,MPDS,3,76,inf,,inf,,,0.0,0.0,0.8942,360
airland10,150,12640.42,MPDS,4,93,inf,,inf,,,0.0,0.0,0.957,360
airland10,150,12640.42,MPDS,5,110,inf,,inf,,,0.0,0.0,0.9207,360
airland11,200,12462.18,ATC_k2,1,42,15643.6,15643.6,12456.41,12456.41,-0.0463,109.8456,109.7032,148.0451,509
airland11,200,12462.18,ATC_k2,2,59,15643.6,15643.6,12853.25,12853.25,3.1381,96.8185,96.6809,139.8311,491
airland11,200,12462.18,ATC_k2,3,76,15643.6,15643.6,12479.25,12479.25,0.137,155.291,155.1481,200.7059,669
airland11,200,12462.18,ATC_k2,4,93,15643.6,15643.6,12443.87,12443.87,-0.1469,169.3819,169.24,211.5003,747
airland11,200,12462.18,ATC_k2,5,110,15643.6,15643.6,12481.57,12481.57,0.1556,125.9107,125.6898,173.7586,447
airland11,200,12462.18,ATC_k4,1,42,18148.32,18148.32,12482.81,12482.81,0.1655,153.6826,153.5554,171.1835,671
airland11,200,12462.18,ATC_k4,2,59,18148.32,18148.32,12790.8,12790.8,2.6369,151.1126,150.9717,173.5561,694
airland11,200,12462.18,ATC_k4,3,76,18148.32,18148.32,12853.25,12853.25,3.1381,132.7349,132.6049,168.5949,717
airland11,200,12462.18,ATC_k4,4,93,18148.32,18148.32,12726.47,12726.47,2.1207,183.2648,183.1487,217.1355,747
airland11,200,12462.18,ATC_k4,5,110,18148.32,18148.32,12509.73,12509.73,0.3816,133.7182,133.5996,149.7423,520
airland11,200,12462.18,EDD,1,42,15018.84,15018.84,12456.41,12456.41,-0.0463,107.4939,107.3574,146.1056,427
airland11,200,12462.18,EDD,2,59,15018.84,15018.84,12509.01,12509.01,0.3758,121.3846,121.1471,146.2728,431
airland11,200,12462.18,EDD,3,76,15018.84,15018.84,12418.32,12418.32,-0.3519,171.3159,171.0748,200.7909,350
airland11,200,12462.18,EDD,4,93,15018.84,15018.84,12418.32,12418.32,-0.3519,136.794,136.657,155.6655,536
airland11,200,12462.18,EDD,5,110,15018.84,15018.84,12486.31,12486.31,0.1936,78.2698,78.1284,122.1157,393
airland11,200,12462.18,ERD,1,42,33405.36,33405.36,12815.81,12815.81,2.8376,208.3649,208.2281,227.3331,643
airland11,200,12462.18,ERD,2,59,33405.36,33405.36,12418.32,12418.32,-0.3519,199.037,198.8984,219.392,756
airland11,200,12462.18,ERD,3,76,33405.36,33405.36,12706.11,12706.11,1.9574,225.3652,225.0726,239.5766,613
airland11,200,12462.18,ERD,4,93,33405.36,33405.36,12466.35,12466.35,0.0335,127.3355,127.0632,200.6666,527
airland11,200,12462.18,ERD,5,110,33405.36,33405.36,12537.02,12537.02,0.6005,171.915,171.7577,221.4467,706
airland11,200,12462.18,MDD,1,42,15072.61,15072.61,12456.41,12456.41,-0.0463,131.9174,131.7663,193.0068,541
airland11,200,12462.18,MDD,2,59,15072.61,15072.61,12540.7,12540.7,0.6301,107.9028,107.7513,132.5417,355
airland11,200,12462.18,MDD,3,76,15072.61,15072.61,12418.32,12418.32,-0.3519,137.4325,137.2753,190.0379,562
airland11,200,12462.18,MDD,4,93,15072.61,15072.61,12418.32,12418.32,-0.3519,178.7847,178.6348,225.3461,631
airland11,200,12462.18,MDD,5,110,15072.61,15072.61,12802.58,12802.58,2.7315,75.1415,74.9962,113.3059,393
airland11,200,12462.18,MPDS,1,42,inf,,inf,,,0.0,0.0,1.7601,360
airland11,200,12462.18,MPDS,2,59,inf,,inf,,,0.0,0.0,1.7308,360
airland11,200,12462.18,MPDS,3,76,inf,,inf,,,0.0,0.0,1.7499,360
airland11,200,12462.18,MPDS,4,93,inf,,inf,,,0.0,0.0,1.7268,360
airland11,200,12462.18,MPDS,5,110,inf,,inf,,,0.0,0.0,1.7499,360
airland12,250,16629.1,ATC_k2,1,42,20148.42,20148.42,16503.7,16503.7,-0.7541,129.5145,129.3021,170.1434,709
airland12,250,16629.1,ATC_k2,2,59,20148.42,20148.42,16359.12,16359.12,-1.6235,210.133,209.8973,211.822,1151
airland12,250,16629.1,ATC_k2,3,76,20148.42,20148.42,16440.02,16440.02,-1.137,165.671,165.4551,207.674,836
airland12,250,16629.1,ATC_k2,4,93,20148.42,20148.42,16368.55,16368.55,-1.5668,212.809,212.5785,214.4496,993
airland12,250,16629.1,ATC_k2,5,110,20148.42,20148.42,16284.26,16284.26,-2.0737,175.4388,175.2202,214.4196,866
airland12,250,16629.1,ATC_k4,1,42,22787.21,22787.21,16542.77,16542.77,-0.5192,176.4277,176.2122,196.4593,880
airland12,250,16629.1,ATC_k4,2,59,22787.21,22787.21,16411.23,16411.23,-1.3102,189.4612,189.2479,208.7414,1032
airland12,250,16629.1,ATC_k4,3,76,22787.21,22787.21,16505.92,16505.92,-0.7407,167.3202,167.1142,186.6946,670
airland12,250,16629.1,ATC_k4,4,93,22787.21,22787.21,16382.15,16382.15,-1.485,205.3489,205.1649,206.6217,1117
airland12,250,16629.1,ATC_k4,5,110,22787.21,22787.21,16449.81,16449.81,-1.0782,173.6737,173.4878,196.0263,814
airland12,250,16629.1,EDD,1,42,20145.6,20145.6,16530.37,16530.37,-0.5937,126.7652,126.5529,147.5054,710
airland12,250,16629.1,EDD,2,59,20145.6,20145.6,16386.13,16386.13,-1.4611,185.624,185.3798,206.4876,642
airland12,250,16629.1,EDD,3,76,20145.6,20145.6,16414.81,16414.81,-1.2886,133.2699,133.0361,174.4953,595
airland12,250,16629.1,EDD,4,93,20145.6,20145.6,16408.17,16408.17,-1.3286,174.2519,174.0251,195.0213,700
airland12,250,16629.1,EDD,5,110,20145.6,20145.6,16394.82,16394.82,-1.4089,137.877,137.6452,158.274,444
airland12,250,16629.1,ERD,1,42,43351.63,43351.63,16482.72,16482.72,-0.8803,195.1696,194.9154,216.157,908
airland12,250,16629.1,ERD,2,59,43351.63,43351.63,16391.06,16391.06,-1.4315,238.2252,238.0116,239.6809,1066
airland12,250,16629.1,ERD,3,76,43351.63,43351.63,16266.55,16266.55,-2.1802,181.5337,181.3214,202.1926,717
airland12,250,16629.1,ERD,4,93,43351.63,43351.63,16542.46,16542.46,-0.521,234.0566,233.8249,239.7649,993
airland12,250,16629.1,ERD,5,110,43351.63,43351.63,16194.54,16194.54,-2.6133,225.1169,224.9058,239.7399,849
airland12,250,16629.1,MDD,1,42,19777.31,19777.31,16530.37,16530.37,-0.5937,127.4412,127.2097,168.3659,710
airland12,250,16629.1,MDD,2,59,19777.31,19777.31,16711.34,16711.34,0.4946,109.1458,108.9159,129.2513,395
airland12,250,16629.1,MDD,3,76,19777.31,19777.31,16393.13,16393.13,-1.419,83.3456,83.1146,123.9774,462
airland12,250,16629.1,MDD,4,93,19777.31,19777.31,16370.24,16370.24,-1.5567,159.3545,159.1152,179.5628,700
airland12,250,16629.1,MDD,5,110,19777.31,19777.31,16329.47,16329.47,-1.8018,179.2861,179.054,199.679,868
airland12,250,16629.1,MPDS,1,42,inf,,inf,,,0.0,0.0,0.9098,360
airland12,250,16629.1,MPDS,2,59,inf,,inf,,,0.0,0.0,0.9176,360
airland12,250,16629.1,MPDS,3,76,inf,,inf,,,0.0,0.0,0.9047,360
airland12,250,16629.1,MPDS,4,93,inf,,inf,,,0.0,0.0,0.9085,360
airland12,250,16629.1,MPDS,5,110,inf,,inf,,,0.0,0.0,0.916,360
airland13,500,39287.52,ATC_k2,1,42,49949.6,49949.6,43908.3,43908.3,11.7614,236.8883,235.4268,238.4606,519
airland13,500,39287.52,ATC_k2,2,59,49949.6,49949.6,43814.74,43814.74,11.5233,239.2095,237.8015,239.2101,520
airland13,500,39287.52,ATC_k2,3,76,49949.6,49949.6,42736.55,42736.55,8.7789,237.0191,235.5921,238.6992,536
airland13,500,39287.52,ATC_k2,4,93,49949.6,49949.6,43830.34,43830.34,11.563,193.9055,192.49,204.0739,436
airland13,500,39287.52,ATC_k2,5,110,49949.6,49949.6,43473.97,43473.97,10.6559,238.6797,237.2559,238.9866,539
airland13,500,39287.52,ATC_k4,1,42,inf,,48204.29,48204.29,22.6962,237.3306,235.8449,240.0595,530
airland13,500,39287.52,ATC_k4,2,59,inf,,52682.17,52682.17,34.0939,218.4225,217.0106,240.1678,588
airland13,500,39287.52,ATC_k4,3,76,inf,,46916.17,46916.17,19.4175,240.1713,238.749,240.4081,509
airland13,500,39287.52,ATC_k4,4,93,inf,,50020.24,50020.24,27.3184,240.9939,239.6883,241.0666,533
airland13,500,39287.52,ATC_k4,5,110,inf,,55542.14,55542.14,41.3735,36.1189,34.6953,124.73,170
airland13,500,39287.52,EDD,1,42,47116.73,47116.73,39747.75,39747.75,1.1714,236.4458,235.0234,238.5822,528
airland13,500,39287.52,EDD,2,59,47116.73,47116.73,40832.19,40832.19,3.9317,239.123,237.6968,239.1243,510
airland13,500,39287.52,EDD,3,76,47116.73,47116.73,40325.37,40325.37,2.6417,235.2986,233.8462,238.5253,517
airland13,500,39287.52,EDD,4,93,47116.73,47116.73,47116.73,47116.73,19.928,0.0,0.0,21.2153,0
airland13,500,39287.52,EDD,5,110,47116.73,47116.73,40391.43,40391.43,2.8098,232.7366,231.3128,238.4944,487
airland13,500,39287.52,ERD,1,42,91991.72,91991.72,69784.85,69784.85,77.626,238.7821,237.3202,238.9658,298
airland13,500,39287.52,ERD,2,59,91991.72,91991.72,67502.05,67502.05,71.8155,239.3838,237.9614,239.7141,269
airland13,500,39287.52,ERD,3,76,91991.72,91991.72,68144.72,68144.72,73.4513,239.4674,238.0166,239.504,281
airland13,500,39287.52,ERD,4,93,91991.72,91991.72,91991.72,91991.72,134.15,0.0,0.0,21.5489,0
airland13,500,39287.52,ERD,5,110,91991.72,91991.72,73384.5,73384.5,86.7883,238.6847,237.2596,238.7045,266
airland13,500,39287.52,MDD,1,42,46407.47,46407.47,40511.82,40511.82,3.1163,239.5572,238.1359,239.5973,538
airland13,500,39287.52,MDD,2,59,46407.47,46407.47,41258.63,41258.63,5.0171,232.7717,231.3498,238.4712,471
airland13,500,39287.52,MDD,3,76,46407.47,46407.47,41310.73,41310.73,5.1498,239.5252,238.0855,239.7642,529
airland13,500,39287.52,MDD,4,93,46407.47,46407.47,46407.47,46407.47,18.1227,0.0,0.0,20.6311,0
airland13,500,39287.52,MDD,5,110,46407.47,46407.47,41239.24,41239.24,4.9678,233.3629,231.9636,238.6312,443
airland13,500,39287.52,MPDS,1,42,inf,,inf,,,0.0,0.0,0.9683,360
airland13,500,39287.52,MPDS,2,59,inf,,inf,,,0.0,0.0,0.936,360
airland13,500,39287.52,MPDS,3,76,inf,,inf,,,0.0,0.0,0.9368,360
airland13,500,39287.52,MPDS,4,93,inf,,inf,,,0.0,0.0,0.9533,360
airland13,500,39287.52,MPDS,5,110,inf,,inf,,,0.0,0.0,0.9092,360
